iteration,vertex_id,degree,normalized_degree,dual,weighted_neighbor_dual,complement_degree,stable_set_occurrences
2,829,482,0.482482,0.062792,46.504925,517,28
2,830,502,0.502503,0.093563,48.619324,497,23
2,831,522,0.522523,0.064355,50.560453,477,24
2,832,538,0.538539,0.124205,53.055185,461,22
2,833,523,0.523524,0.000812,50.033250,476,21
2,834,501,0.501502,0.134910,48.481707,498,22
2,835,522,0.522523,0.138856,51.347270,477,22
2,836,500,0.500501,0.033897,49.093172,499,26
2,837,492,0.492492,0.057558,47.251040,507,24
2,838,500,0.500501,0.096669,48.561907,499,23
2,839,517,0.517518,0.176563,49.680744,482,21
2,840,493,0.493493,0.082934,48.589852,506,24
2,841,462,0.462462,0.053277,44.784658,537,59
2,842,487,0.487487,0.052038,46.857343,512,27
2,843,473,0.473473,0.095588,47.079082,526,30
2,844,506,0.506507,0.094107,50.442389,493,24
2,845,516,0.516517,0.135262,51.200848,483,23
2,846,497,0.497497,0.062068,49.093019,502,21
2,847,518,0.518519,0.132497,50.252734,481,21
2,848,502,0.502503,0.049400,48.808674,497,24
2,849,491,0.491491,0.116480,48.045249,508,26
2,850,525,0.525526,0.132818,50.964173,474,24
2,851,466,0.466466,0.062869,46.153171,533,36
2,852,493,0.493493,0.137648,49.793516,506,23
2,853,486,0.486486,0.131147,48.373652,513,26
2,854,506,0.506507,0.075271,49.178881,493,22
2,855,485,0.485485,0.159176,47.283246,514,25
2,856,498,0.498498,0.083073,48.366773,501,25
2,857,495,0.495495,0.083707,48.470534,504,22
2,858,506,0.506507,0.139322,51.327904,493,26
2,859,477,0.477477,0.099196,47.104279,522,31
2,860,488,0.488488,0.136005,49.453707,511,26
2,861,507,0.507508,0.125792,50.930230,492,23
2,862,492,0.492492,0.102204,48.596201,507,24
2,863,499,0.499499,0.074274,48.538269,500,24
2,864,508,0.508509,0.107275,49.914946,491,26
2,865,509,0.509510,0.090356,50.008193,490,21
2,866,490,0.490490,0.046695,48.974382,509,27
2,867,497,0.497497,0.087497,49.420276,502,23
2,868,493,0.493493,0.077994,48.425320,506,25
2,869,495,0.495495,0.008269,46.801708,504,25
2,870,507,0.507508,0.131857,49.933948,492,21
2,871,499,0.499499,0.023239,48.892004,500,26
2,872,503,0.503504,0.150950,49.211288,496,25
2,873,493,0.493493,0.105558,48.197853,506,27
2,874,540,0.540541,0.150661,53.852746,459,21
2,875,503,0.503504,0.151528,49.557841,496,27
2,876,496,0.496496,0.127400,48.295519,503,24
2,877,500,0.500501,0.061794,49.464109,499,22
2,878,497,0.497497,0.069164,49.368342,502,25
2,879,499,0.499499,0.095375,50.216743,500,26
2,880,508,0.508509,0.185438,49.708134,491,23
2,881,486,0.486486,0.010268,46.922349,513,28
2,882,506,0.506507,0.159202,49.447821,493,24
2,883,481,0.481481,0.080222,47.739998,518,30
2,884,496,0.496496,0.097864,48.739880,503,25
2,885,503,0.503504,0.152214,49.501853,496,23
2,886,511,0.511512,0.088299,49.164188,488,22
2,887,489,0.489489,0.092976,47.927099,510,30
2,888,504,0.504505,0.058327,48.108628,495,23
2,889,494,0.494494,0.174430,48.521426,505,23
2,890,504,0.504505,0.138761,49.578872,495,24
2,891,502,0.502503,0.081746,49.291106,497,23
2,892,525,0.525526,0.165546,51.354145,474,22
2,893,501,0.501502,0.077185,49.113047,498,22
2,894,502,0.502503,0.122271,48.516122,497,21
2,895,503,0.503504,0.109415,49.885388,496,22
2,896,467,0.467467,0.068257,45.119670,532,33
2,897,469,0.469469,0.035321,46.212418,530,54
2,898,499,0.499499,0.079706,48.246263,500,26
2,899,513,0.513514,0.138613,49.866343,486,21
2,900,502,0.502503,0.186428,49.907075,497,24
2,901,493,0.493493,0.079666,47.925141,506,26
2,902,503,0.503504,0.027165,49.223961,496,23
2,903,518,0.518519,0.085952,50.734728,481,23
2,904,499,0.499499,0.099782,49.353554,500,24
2,905,500,0.500501,0.077078,48.452062,499,25
2,906,483,0.483483,0.089316,46.827219,516,33
2,907,514,0.514515,0.079981,50.443834,485,22
2,908,486,0.486486,0.032118,47.787090,513,28
2,909,517,0.517518,0.050826,50.386019,482,27
2,910,496,0.496496,0.156280,47.969993,503,22
2,911,502,0.502503,0.121605,49.296643,497,21
2,912,528,0.528529,0.204991,51.529868,471,21
2,913,537,0.537538,0.182074,53.722787,462,22
2,914,489,0.489489,0.166156,47.817336,510,26
2,915,551,0.551552,0.187373,54.115689,448,21
2,916,497,0.497497,0.084452,49.699223,502,22
2,917,509,0.509510,0.147031,50.542927,490,22
2,918,494,0.494494,0.063290,49.218564,505,24
2,919,511,0.511512,0.133635,49.952965,488,23
2,920,519,0.519520,0.076498,51.024222,480,22
2,921,514,0.514515,0.141321,51.424151,485,22
2,922,499,0.499499,0.181086,48.826692,500,23
2,923,508,0.508509,0.073998,50.694749,491,21
2,924,496,0.496496,0.149810,48.874135,503,23
2,925,504,0.504505,0.113314,49.838709,495,22
2,926,490,0.490490,0.096902,46.974861,509,24
2,927,514,0.514515,0.028502,49.824591,485,22
2,928,476,0.476476,0.044651,46.051314,523,31
2,929,508,0.508509,0.175743,49.359436,491,22
2,930,492,0.492492,0.147521,50.233678,507,28
2,931,534,0.534535,0.149336,52.904911,465,24
2,932,484,0.484484,0.092092,47.774693,515,23
2,933,514,0.514515,0.062865,50.367928,485,24
2,934,495,0.495495,0.136350,48.487332,504,25
2,935,488,0.488488,0.085082,48.230548,511,25
2,936,450,0.450450,0.000000,44.411062,549,63
2,937,449,0.449449,0.018856,43.591044,550,54
2,938,490,0.490490,0.116445,48.494849,509,25
2,939,491,0.491491,0.078756,46.510903,508,27
2,940,534,0.534535,0.106146,51.756133,465,22
2,941,493,0.493493,0.060629,49.021670,506,24
2,942,484,0.484484,0.049052,47.496399,515,24
2,943,512,0.512513,0.182149,50.700041,487,23
2,944,501,0.501502,0.095487,50.232959,498,23
2,945,512,0.512513,0.059171,49.164975,487,25
2,946,506,0.506507,0.142464,49.958052,493,25
2,947,489,0.489489,0.104175,46.908839,510,29
2,948,474,0.474474,0.106387,46.064860,525,32
2,949,510,0.510511,0.175497,50.234066,489,24
2,950,506,0.506507,0.138576,50.483478,493,24
2,951,527,0.527528,0.061555,51.090349,472,23
2,952,519,0.519520,0.092639,50.640369,480,21
2,953,512,0.512513,0.142960,49.752356,487,23
2,954,501,0.501502,0.099243,50.876493,498,27
2,955,498,0.498498,0.075867,49.292273,501,25
2,956,503,0.503504,0.081697,49.277178,496,25
2,957,506,0.506507,0.051338,49.175994,493,22
2,958,499,0.499499,0.122837,48.436533,500,24
2,959,517,0.517518,0.050104,50.828989,482,22
2,960,469,0.469469,0.065788,46.913754,530,40
2,961,512,0.512513,0.143161,49.388162,487,21
2,962,503,0.503504,0.108509,48.733689,496,22
2,963,502,0.502503,0.104032,49.365145,497,25
2,964,499,0.499499,0.129018,49.660145,500,21
2,965,508,0.508509,0.107731,49.313765,491,21
2,966,502,0.502503,0.034579,47.905878,497,30
2,967,484,0.484484,0.113264,47.654016,515,25
2,968,507,0.507508,0.061560,49.610758,492,23
2,969,506,0.506507,0.114340,48.764033,493,25
2,970,501,0.501502,0.073296,49.398813,498,26
2,971,495,0.495495,0.174213,49.863653,504,24
2,972,464,0.464464,0.098573,46.586666,535,47
2,973,497,0.497497,0.166057,47.994120,502,25
2,974,525,0.525526,0.141448,51.150936,474,22
2,975,511,0.511512,0.123809,49.474492,488,21
2,976,486,0.486486,0.055709,48.577481,513,28
2,977,513,0.513514,0.148669,50.299111,486,22
2,978,511,0.511512,0.090519,48.919789,488,21
2,979,517,0.517518,0.069709,49.672895,482,22
2,980,478,0.478478,0.088023,46.835126,521,31
2,981,492,0.492492,0.068084,48.984909,507,27
2,982,495,0.495495,0.022820,48.628744,504,25
2,983,528,0.528529,0.130854,51.986953,471,23
2,984,527,0.527528,0.096625,51.842136,472,23
2,985,504,0.504505,0.050395,48.936548,495,24
2,986,490,0.490490,0.027134,49.164746,509,25
2,987,504,0.504505,0.133166,48.748858,495,23
2,988,493,0.493493,0.113963,49.440293,506,24
2,989,481,0.481481,0.078065,46.214573,518,28
2,990,494,0.494494,0.094374,47.866241,505,24
2,991,495,0.495495,0.061817,47.850737,504,26
2,992,502,0.502503,0.124073,49.710328,497,24
2,993,488,0.488488,0.032699,47.933159,511,28
2,994,490,0.490490,0.125540,47.613747,509,27
2,995,517,0.517518,0.098186,50.655873,482,23
2,996,498,0.498498,0.143642,48.896067,501,22
2,997,512,0.512513,0.121116,50.855841,487,21
2,998,493,0.493493,0.075138,47.199770,506,25
2,999,514,0.514515,0.106598,50.672350,485,23
3,0,504,0.504505,0.215374,51.092601,495,23
3,1,496,0.496496,0.091452,48.004338,503,26
3,2,517,0.517518,0.058777,49.559691,482,23
3,3,505,0.505506,0.123221,48.255793,494,21
3,4,490,0.490490,0.090334,47.603130,509,24
3,5,506,0.506507,0.160100,49.487775,493,21
3,6,491,0.491491,0.087081,48.052427,508,25
3,7,488,0.488488,0.085267,49.234607,511,31
3,8,510,0.510511,0.063148,49.956024,489,24
3,9,481,0.481481,0.119163,48.153278,518,25
3,10,510,0.510511,0.094940,50.120120,489,22
3,11,475,0.475475,0.025739,45.608777,524,40
3,12,487,0.487487,0.087295,47.448444,512,26
3,13,511,0.511512,0.129921,49.052191,488,25
3,14,499,0.499499,0.189730,48.678538,500,22
3,15,490,0.490490,0.144535,48.056808,509,27
3,16,479,0.479479,0.148211,47.509599,520,31
3,17,489,0.489489,0.077961,46.916578,510,25
3,18,506,0.506507,0.109229,49.593172,493,25
3,19,509,0.509510,0.075435,49.952202,490,22
3,20,509,0.509510,0.117869,49.727174,490,22
3,21,499,0.499499,0.101110,49.375744,500,25
3,22,498,0.498498,0.127144,47.975291,501,26
3,23,514,0.514515,0.065074,50.492425,485,22
3,24,493,0.493493,0.056490,47.426797,506,25
3,25,486,0.486486,0.000000,47.738102,513,33
3,26,489,0.489489,0.108047,47.852175,510,25
3,27,517,0.517518,0.134698,48.805322,482,23
3,28,514,0.514515,0.075096,51.727842,485,25
3,29,480,0.480480,0.020368,47.211868,519,28
3,30,488,0.488488,0.065693,47.811186,511,26
3,31,479,0.479479,0.133418,46.765361,520,27
3,32,505,0.505506,0.050897,49.329206,494,23
3,33,502,0.502503,0.075638,49.654517,497,23
3,34,488,0.488488,0.022289,47.560372,511,28
3,35,492,0.492492,0.102504,46.858666,507,28
3,36,502,0.502503,0.169048,49.005006,497,21
3,37,483,0.483483,0.067571,47.271180,516,26
3,38,520,0.520521,0.146378,51.433754,479,23
3,39,531,0.531532,0.068462,51.036197,468,22
3,40,486,0.486486,0.069115,46.427709,513,32
3,41,486,0.486486,0.065551,47.041283,513,30
3,42,473,0.473473,0.110375,47.060152,526,38
3,43,515,0.515516,0.093424,50.977275,484,23
3,44,511,0.511512,0.078021,49.817429,488,22
3,45,520,0.520521,0.115655,52.114876,479,21
3,46,488,0.488488,0.101025,47.802398,511,32
3,47,490,0.490490,0.098181,48.253958,509,26
3,48,484,0.484484,0.075380,46.538579,515,29
3,49,521,0.521522,0.074232,51.134695,478,22
3,50,512,0.512513,0.114389,49.354937,487,22
3,51,473,0.473473,0.104693,46.704203,526,41
3,52,501,0.501502,0.140226,48.150253,498,22
3,53,501,0.501502,0.103905,49.062486,498,25
3,54,505,0.505506,0.132206,50.179148,494,23
3,55,497,0.497497,0.093426,48.212478,502,24
3,56,518,0.518519,0.127411,50.406697,481,22
3,57,507,0.507508,0.045525,50.720848,492,24
3,58,480,0.480480,0.044306,46.820757,519,29
3,59,484,0.484484,0.077955,46.644939,515,27
3,60,512,0.512513,0.105488,51.268727,487,24
3,61,478,0.478478,0.081900,46.035941,521,30
3,62,497,0.497497,0.115658,48.887757,502,24
3,63,496,0.496496,0.086643,48.828499,503,25
3,64,511,0.511512,0.192266,50.411386,488,22
3,65,501,0.501502,0.097311,49.652349,498,22
3,66,513,0.513514,0.079125,51.519255,486,22
3,67,518,0.518519,0.086582,49.559999,481,22
3,68,519,0.519520,0.159264,51.083339,480,23
3,69,489,0.489489,0.155197,47.576678,510,25
3,70,498,0.498498,0.092971,49.687397,501,22
3,71,500,0.500501,0.021365,48.165438,499,22
3,72,479,0.479479,0.021241,46.352493,520,33
3,73,497,0.497497,0.096347,49.145893,502,24
3,74,503,0.503504,0.096238,49.958639,496,31
3,75,489,0.489489,0.101215,48.890104,510,27
3,76,492,0.492492,0.083408,47.919620,507,25
3,77,497,0.497497,0.123827,49.593984,502,25
3,78,492,0.492492,0.040423,48.073949,507,27
3,79,545,0.545546,0.108579,52.853007,454,21
3,80,502,0.502503,0.042690,48.445993,497,29
3,81,497,0.497497,0.065731,48.088153,502,27
3,82,497,0.497497,0.109022,48.045373,502,23
3,83,490,0.490490,0.100618,48.330293,509,26
3,84,523,0.523524,0.090566,51.616179,476,22
3,85,465,0.465465,0.106362,45.708902,534,47
3,86,494,0.494494,0.142494,48.093735,505,25
3,87,500,0.500501,0.164929,49.063372,499,21
3,88,492,0.492492,0.033451,47.671820,507,29
3,89,496,0.496496,0.111837,48.513768,503,24
3,90,505,0.505506,0.114460,48.702909,494,24
3,91,514,0.514515,0.104721,50.191534,485,21
3,92,485,0.485485,0.121383,47.944706,514,23
3,93,511,0.511512,0.161962,49.216322,488,24
3,94,499,0.499499,0.047194,48.763134,500,25
3,95,503,0.503504,0.041102,49.008913,496,29
3,96,480,0.480480,0.018750,46.195838,519,32
3,97,487,0.487487,0.070854,47.114816,512,27
3,98,487,0.487487,0.044139,47.010423,512,26
3,99,525,0.525526,0.153666,51.697415,474,22
3,100,483,0.483483,0.067036,48.092908,516,35
3,101,500,0.500501,0.071014,49.515087,499,23
3,102,488,0.488488,0.106998,46.974280,511,25
3,103,503,0.503504,0.116300,47.942807,496,23
3,104,503,0.503504,0.087605,49.297949,496,26
3,105,505,0.505506,0.030191,49.420758,494,24
3,106,501,0.501502,0.042133,48.280322,498,24
3,107,522,0.522523,0.099350,51.620086,477,22
3,108,472,0.472472,0.074698,47.128822,527,42
3,109,518,0.518519,0.102738,50.777084,481,25
3,110,518,0.518519,0.122136,50.865820,481,21
3,111,504,0.504505,0.047084,48.866859,495,23
3,112,534,0.534535,0.099283,52.592267,465,23
3,113,496,0.496496,0.125173,49.504706,503,25
3,114,499,0.499499,0.145787,48.489729,500,22
3,115,478,0.478478,0.049913,45.776111,521,33
3,116,491,0.491491,0.120647,48.177752,508,28
3,117,500,0.500501,0.119791,48.520519,499,24
3,118,502,0.502503,0.196006,48.742950,497,24
3,119,493,0.493493,0.082521,48.545868,506,25
3,120,497,0.497497,0.000000,47.953895,502,26
3,121,535,0.535536,0.167852,51.999350,464,22
3,122,520,0.520521,0.064278,49.227674,479,23
3,123,500,0.500501,0.080901,48.821457,499,24
3,124,505,0.505506,0.087148,49.380103,494,25
3,125,494,0.494494,0.056070,47.724179,505,22
3,126,489,0.489489,0.083288,48.126525,510,26
3,127,502,0.502503,0.053619,49.925233,497,25
3,128,483,0.483483,0.112543,47.454082,516,28
3,129,500,0.500501,0.056471,48.644770,499,25
3,130,486,0.486486,0.019650,47.705116,513,28
3,131,500,0.500501,0.105593,48.992932,499,22
3,132,504,0.504505,0.068523,49.543050,495,22
3,133,509,0.509510,0.028525,49.700056,490,22
3,134,463,0.463463,0.083133,45.554837,536,43
3,135,518,0.518519,0.188982,50.125672,481,21
3,136,495,0.495495,0.150481,49.544991,504,27
3,137,502,0.502503,0.041274,48.104674,497,23
3,138,525,0.525526,0.096660,51.308661,474,22
3,139,485,0.485485,0.132014,47.263115,514,31
3,140,489,0.489489,0.122182,47.175599,510,27
3,141,494,0.494494,0.000000,47.720020,505,25
3,142,534,0.534535,0.142770,52.766645,465,23
3,143,485,0.485485,0.035909,47.529213,514,29
3,144,513,0.513514,0.186504,49.583424,486,23
3,145,497,0.497497,0.110814,49.457526,502,23
3,146,492,0.492492,0.068195,47.592582,507,26
3,147,515,0.515516,0.086206,50.319882,484,24
3,148,510,0.510511,0.193694,50.551346,489,24
3,149,511,0.511512,0.039713,50.556451,488,23
3,150,523,0.523524,0.114912,51.374125,476,22
3,151,497,0.497497,0.149326,49.309485,502,24
3,152,498,0.498498,0.116937,49.635259,501,24
3,153,505,0.505506,0.112774,49.529410,494,25
3,154,492,0.492492,0.107946,49.206224,507,23
3,155,521,0.521522,0.142756,50.464352,478,22
3,156,486,0.486486,0.056105,47.246414,513,25
3,157,491,0.491491,0.096821,48.262347,508,24
3,158,518,0.518519,0.120286,50.432589,481,21
3,159,483,0.483483,0.102679,47.142455,516,25
3,160,510,0.510511,0.034049,49.864226,489,22
3,161,498,0.498498,0.124903,50.248332,501,23
3,162,484,0.484484,0.103245,48.556727,515,30
3,163,483,0.483483,0.134821,48.636913,516,29
3,164,491,0.491491,0.068299,48.284276,508,23
3,165,526,0.526527,0.183991,51.693685,473,21
3,166,527,0.527528,0.109288,53.018751,472,23
3,167,508,0.508509,0.086180,50.272873,491,22
3,168,517,0.517518,0.100083,50.802998,482,23
3,169,500,0.500501,0.102231,48.248709,499,26
3,170,506,0.506507,0.102658,49.806176,493,21
3,171,493,0.493493,0.145930,48.644477,506,31
3,172,493,0.493493,0.151480,48.707382,506,22
3,173,485,0.485485,0.067281,46.884558,514,29
3,174,456,0.456456,0.041437,44.726892,543,59
3,175,502,0.502503,0.129342,49.269366,497,23
3,176,511,0.511512,0.181226,51.104135,488,21
3,177,499,0.499499,0.125658,48.018342,500,22
3,178,483,0.483483,0.000000,46.277227,516,30
3,179,498,0.498498,0.047458,49.770667,501,29
3,180,508,0.508509,0.059250,51.044926,491,21
3,181,509,0.509510,0.053254,49.646090,490,26
3,182,502,0.502503,0.193066,48.721523,497,21
3,183,496,0.496496,0.098181,48.667331,503,22
3,184,513,0.513514,0.159460,50.165884,486,21
3,185,480,0.480480,0.094875,47.678206,519,32
3,186,506,0.506507,0.087799,49.706513,493,22
3,187,526,0.526527,0.096035,52.328398,473,22
3,188,481,0.481481,0.064591,47.606172,518,31
3,189,480,0.480480,0.019050,46.821540,519,34
3,190,518,0.518519,0.148300,50.777075,481,22
3,191,491,0.491491,0.098232,48.695622,508,28
3,192,505,0.505506,0.037881,50.343543,494,23
3,193,479,0.479479,0.060512,47.113488,520,30
3,194,508,0.508509,0.167367,51.040198,491,25
3,195,498,0.498498,0.083973,47.825554,501,23
3,196,490,0.490490,0.118029,47.471199,509,25
3,197,470,0.470470,0.053928,46.079261,529,42
3,198,470,0.470470,0.071234,46.142197,529,46
3,199,480,0.480480,0.072101,47.738821,519,31
3,200,498,0.498498,0.097490,48.494094,501,23
3,201,491,0.491491,0.128451,48.066387,508,23
3,202,482,0.482482,0.085497,45.948853,517,27
3,203,533,0.533534,0.040219,52.214154,466,21
3,204,473,0.473473,0.119983,45.645696,526,29
3,205,494,0.494494,0.052802,46.942379,505,25
3,206,502,0.502503,0.085884,49.191549,497,21
3,207,506,0.506507,0.172006,48.582743,493,22
3,208,519,0.519520,0.189617,51.404979,480,21
3,209,502,0.502503,0.108972,47.341591,497,25
3,210,486,0.486486,0.043564,48.594819,513,27
3,211,524,0.524525,0.119745,50.985756,475,24
3,212,528,0.528529,0.017068,50.927043,471,24
3,213,485,0.485485,0.096697,47.806253,514,33
3,214,512,0.512513,0.042342,49.593216,487,22
3,215,488,0.488488,0.059856,47.657024,511,25
3,216,487,0.487487,0.119323,47.685387,512,26
3,217,534,0.534535,0.098968,52.717767,465,22
3,218,487,0.487487,0.000000,47.275967,512,27
3,219,528,0.528529,0.175252,52.121208,471,23
3,220,503,0.503504,0.123699,48.642561,496,23
3,221,488,0.488488,0.120671,47.963808,511,26
3,222,484,0.484484,0.048177,46.458171,515,24
3,223,479,0.479479,0.058024,47.050884,520,30
3,224,497,0.497497,0.030647,46.409607,502,29
3,225,495,0.495495,0.109226,48.728131,504,24
3,226,477,0.477477,0.020408,46.543051,522,28
3,227,506,0.506507,0.136558,49.703193,493,21
3,228,479,0.479479,0.085435,46.254192,520,33
3,229,492,0.492492,0.137723,48.901791,507,30
3,230,508,0.508509,0.102274,49.181078,491,22
3,231,509,0.509510,0.134872,49.551857,490,25
3,232,504,0.504505,0.172734,49.473684,495,22
3,233,503,0.503504,0.139352,50.197376,496,21
3,234,488,0.488488,0.022000,47.525981,511,24
3,235,524,0.524525,0.099783,50.590016,475,24
3,236,510,0.510511,0.125553,49.887319,489,22
3,237,517,0.517518,0.157241,50.665688,482,23
3,238,494,0.494494,0.116299,48.668037,505,27
3,239,504,0.504505,0.038259,47.901458,495,24
3,240,513,0.513514,0.132334,50.483827,486,22
3,241,487,0.487487,0.152759,47.881232,512,24
3,242,516,0.516517,0.163820,49.330289,483,23
3,243,518,0.518519,0.080756,51.311434,481,21
3,244,494,0.494494,0.088453,48.091762,505,24
3,245,459,0.459459,0.097839,44.860745,540,54
3,246,504,0.504505,0.087792,49.449884,495,23
3,247,488,0.488488,0.094667,48.348656,511,25
3,248,521,0.521522,0.186542,51.270585,478,22
3,249,499,0.499499,0.055396,47.889962,500,21
3,250,516,0.516517,0.088181,49.911400,483,22
3,251,503,0.503504,0.158371,49.334183,496,24
3,252,467,0.467467,0.027980,45.400704,532,60
3,253,525,0.525526,0.121416,51.059071,474,21
3,254,506,0.506507,0.050576,48.703388,493,22
3,255,494,0.494494,0.101383,49.845625,505,24
3,256,518,0.518519,0.178645,50.824632,481,23
3,257,498,0.498498,0.086068,48.695157,501,23
3,258,496,0.496496,0.116244,49.374698,503,24
3,259,498,0.498498,0.108208,49.176682,501,27
3,260,496,0.496496,0.118371,47.918598,503,24
3,261,511,0.511512,0.120749,50.303325,488,26
3,262,501,0.501502,0.103571,47.980787,498,23
3,263,491,0.491491,0.067531,47.120131,508,28
3,264,491,0.491491,0.127510,48.939263,508,29
3,265,503,0.503504,0.099370,48.919077,496,24
3,266,509,0.509510,0.175635,50.000749,490,23
3,267,496,0.496496,0.141200,48.467631,503,22
3,268,513,0.513514,0.077605,48.657068,486,23
3,269,476,0.476476,0.059334,45.987569,523,33
3,270,525,0.525526,0.129648,52.009715,474,21
3,271,481,0.481481,0.045859,47.990947,518,28
3,272,501,0.501502,0.054573,49.796331,498,26
3,273,492,0.492492,0.102753,48.650130,507,27
3,274,523,0.523524,0.120912,51.877884,476,21
3,275,507,0.507508,0.049338,49.435097,492,23
3,276,513,0.513514,0.229589,50.607352,486,21
3,277,449,0.449449,0.000000,44.523382,550,74
3,278,478,0.478478,0.012071,45.896878,521,32
3,279,506,0.506507,0.099421,48.675603,493,26
3,280,535,0.535536,0.129989,52.523724,464,21
3,281,483,0.483483,0.146468,47.633648,516,25
3,282,503,0.503504,0.108362,49.904369,496,27
3,283,495,0.495495,0.072978,48.053039,504,23
3,284,478,0.478478,0.061004,46.493484,521,26
3,285,492,0.492492,0.011801,46.662735,507,26
3,286,503,0.503504,0.077579,49.836802,496,21
3,287,496,0.496496,0.056717,47.385191,503,24
3,288,488,0.488488,0.111360,48.602795,511,24
3,289,488,0.488488,0.000000,47.088885,511,32
3,290,475,0.475475,0.038118,46.198911,524,33
3,291,488,0.488488,0.090290,48.177233,511,23
3,292,503,0.503504,0.130999,49.077041,496,23
3,293,518,0.518519,0.107204,50.689753,481,24
3,294,498,0.498498,0.106898,50.268908,501,25
3,295,490,0.490490,0.122135,47.690965,509,23
3,296,497,0.497497,0.094480,48.776835,502,25
3,297,487,0.487487,0.066922,47.124259,512,23
3,298,483,0.483483,0.109752,47.619631,516,23
3,299,518,0.518519,0.087116,49.895922,481,23
3,300,490,0.490490,0.133050,47.832737,509,26
3,301,509,0.509510,0.059759,48.862584,490,22
3,302,516,0.516517,0.137796,51.581451,483,21
3,303,480,0.480480,0.110888,47.486944,519,25
3,304,464,0.464464,0.000000,44.939404,535,59
3,305,515,0.515516,0.087021,49.511362,484,22
3,306,520,0.520521,0.089403,50.858331,479,22
3,307,496,0.496496,0.171418,48.564412,503,22
3,308,479,0.479479,0.154060,46.128468,520,24
3,309,532,0.532533,0.135619,52.733500,467,22
3,310,504,0.504505,0.166282,50.845379,495,22
3,311,508,0.508509,0.115242,50.317962,491,24
3,312,491,0.491491,0.169556,48.717762,508,25
3,313,500,0.500501,0.123208,49.566672,499,22
3,314,504,0.504505,0.100650,49.085158,495,26
3,315,506,0.506507,0.119302,49.502119,493,25
3,316,488,0.488488,0.070410,47.600767,511,30
3,317,499,0.499499,0.065456,47.764687,500,24
3,318,493,0.493493,0.021887,46.531673,506,30
3,319,506,0.506507,0.065744,49.657023,493,26
3,320,502,0.502503,0.064639,48.329309,497,22
3,321,482,0.482482,0.130699,48.361196,517,25
3,322,525,0.525526,0.165664,52.000582,474,22
3,323,488,0.488488,0.047306,47.509262,511,25
3,324,516,0.516517,0.097640,50.335127,483,22
3,325,486,0.486486,0.100348,48.527426,513,26
3,326,493,0.493493,0.114584,48.207277,506,24
3,327,507,0.507508,0.023271,49.512087,492,26
3,328,522,0.522523,0.133069,50.556750,477,23
3,329,515,0.515516,0.104931,50.121129,484,22
3,330,495,0.495495,0.024426,47.630957,504,24
3,331,514,0.514515,0.099823,49.819016,485,24
3,332,513,0.513514,0.087595,49.232543,486,23
3,333,492,0.492492,0.111778,46.941869,507,24
3,334,539,0.539540,0.098638,52.302860,460,22
3,335,512,0.512513,0.122748,49.710616,487,23
3,336,497,0.497497,0.125772,48.874829,502,24
3,337,511,0.511512,0.163071,50.896562,488,22
3,338,514,0.514515,0.132403,50.515868,485,24
3,339,511,0.511512,0.041997,50.736404,488,25
3,340,471,0.471471,0.080480,45.578599,528,45
3,341,494,0.494494,0.065409,47.989243,505,26
3,342,501,0.501502,0.143206,49.419119,498,22
3,343,524,0.524525,0.094942,51.579315,475,23
3,344,487,0.487487,0.067736,48.596188,512,31
3,345,540,0.540541,0.090641,53.014380,459,21
3,346,533,0.533534,0.066453,52.231962,466,21
3,347,490,0.490490,0.093855,49.154197,509,26
3,348,513,0.513514,0.081207,50.017795,486,22
3,349,524,0.524525,0.157885,52.306087,475,21
3,350,462,0.462462,0.000000,45.466505,537,46
3,351,497,0.497497,0.116662,48.555959,502,23
3,352,488,0.488488,0.063973,47.238630,511,24
3,353,508,0.508509,0.056524,50.251550,491,25
3,354,502,0.502503,0.162185,49.546031,497,24
3,355,494,0.494494,0.122159,49.764112,505,29
3,356,503,0.503504,0.152013,50.816273,496,23
3,357,497,0.497497,0.148452,49.021743,502,24
3,358,490,0.490490,0.080509,47.066270,509,22
3,359,518,0.518519,0.117057,50.685098,481,21
3,360,528,0.528529,0.141391,51.997654,471,22
3,361,527,0.527528,0.111953,51.598343,472,21
3,362,506,0.506507,0.082395,49.867993,493,25
3,363,508,0.508509,0.157987,50.389578,491,23
3,364,520,0.520521,0.124284,51.379270,479,23
3,365,501,0.501502,0.105207,49.350796,498,23
3,366,486,0.486486,0.093633,47.701666,513,28
3,367,505,0.505506,0.021370,49.409593,494,25
3,368,512,0.512513,0.023263,50.758727,487,23
3,369,499,0.499499,0.128987,48.827489,500,24
3,370,479,0.479479,0.071942,47.733890,520,38
3,371,489,0.489489,0.046816,48.108794,510,26
3,372,500,0.500501,0.071726,48.120099,499,22
3,373,523,0.523524,0.129399,51.555566,476,23
3,374,503,0.503504,0.105267,48.451210,496,22
3,375,474,0.474474,0.033545,46.916925,525,33
3,376,522,0.522523,0.106979,50.973397,477,24
3,377,483,0.483483,0.120135,47.189763,516,23
3,378,498,0.498498,0.113846,47.446969,501,24
3,379,502,0.502503,0.138601,49.045780,497,22
3,380,506,0.506507,0.050445,50.087760,493,24
3,381,496,0.496496,0.084144,48.788284,503,27
3,382,503,0.503504,0.021462,47.866976,496,21
3,383,505,0.505506,0.096237,49.433409,494,23
3,384,465,0.465465,0.090961,45.104906,534,53
3,385,497,0.497497,0.131009,48.678744,502,27
